"subject" "activity" "measure" "mean"
5 "STANDING" "tBodyGyroJerk.std...Y" -0.926019441071429
5 "STANDING" "tBodyGyroJerk.std...Z" -0.881292200042321
5 "STANDING" "tBodyGyroJerkMag.mean.." -0.901375598785714
5 "STANDING" "tBodyGyroJerkMag.std.." -0.91725286625
5 "STANDING" "tBodyGyroMag.mean.." -0.824441611071429
5 "STANDING" "tBodyGyroMag.std.." -0.838609767375
5 "STANDING" "tGravityAcc.mean...X" 0.262505893392857
5 "STANDING" "tGravityAcc.mean...Y" 0.257186283982143
5 "STANDING" "tGravityAcc.mean...Z" 0.282974372303571
5 "STANDING" "tGravityAcc.std...X" -0.963083386785714
5 "STANDING" "tGravityAcc.std...Y" -0.977765523392857
5 "STANDING" "tGravityAcc.std...Z" -0.9680770775
5 "STANDING" "tGravityAccMag.mean.." -0.792060817678571
5 "STANDING" "tGravityAccMag.std.." -0.815196999464286
5 "WALKING" "angle.tBodyAccJerkMean..gravityMean." -0.0314363598571429
5 "WALKING" "angle.tBodyAccMean.gravity." -0.00614594375892857
5 "WALKING" "angle.tBodyGyroJerkMean.gravityMean." -0.0481469007928571
5 "WALKING" "angle.tBodyGyroMean.gravityMean." 0.0657403892678571
5 "WALKING" "angle.X.gravityMean." -0.529974615892857
5 "WALKING" "angle.Y.gravityMean." 0.0798085122875
5 "WALKING" "angle.Z.gravityMean." -0.1011382686
5 "WALKING" "fBodyAcc.mean...X" -0.503475033428571
5 "WALKING" "fBodyAcc.mean...Y" -0.472729762433929
5 "WALKING" "fBodyAcc.mean...Z" -0.611525015392857
5 "WALKING" "fBodyAcc.meanFreq...X" -0.273525213873214
5 "WALKING" "fBodyAcc.meanFreq...Y" -0.0355287597630357
5 "WALKING" "fBodyAcc.meanFreq...Z" 0.0414285543035714
5 "WALKING" "fBodyAcc.std...X" -0.458690784207143
5 "WALKING" "fBodyAcc.std...Y" -0.480891890257143
5 "WALKING" "fBodyAcc.std...Z" -0.573794441694643
5 "WALKING" "fBodyAccJemeanrk.energy...Y" -0.8114702775
5 "WALKING" "fBodyAccJerk.mean...X" -0.511729271792857
5 "WALKING" "fBodyAccJerk.mean...Y" -0.557994521642857
5 "WALKING" "fBodyAccJerk.mean...Z" -0.701007481678571
5 "WALKING" "fBodyAccJerk.meanFreq...X" -0.0910109790714286
5 "WALKING" "fBodyAccJerk.meanFreq...Y" -0.272157908482143
5 "WALKING" "fBodyAccJerk.meanFreq...Z" -0.178151477696429
5 "WALKING" "fBodyAccJerk.std...X" -0.510324712946429
5 "WALKING" "fBodyAccJerk.std...Y" -0.548363746305536
5 "WALKING" "fBodyAccJerk.std...Z" -0.751002976785714
5 "WALKING" "fBodyAccMag.mean.." -0.473525500464286
5 "WALKING" "fBodyAccMag.meanFreq.." 0.0611701887607143
5 "WALKING" "fBodyAccMag.std.." -0.586194154214286
5 "WALKING" "fBodyBodyAccJerkMag.mean.." -0.496042687178571
5 "WALKING" "fBodyBodyAccJerkMag.meanFreq.." 0.141991916857143
5 "WALKING" "fBodyBodyAccJerkMag.std.." -0.527384913898214
5 "WALKING" "fBodyBodyGyroJerkMag.mean.." -0.730747664339286
5 "WALKING" "fBodyBodyGyroJerkMag.meanFreq.." 0.116122416839286
5 "WALKING" "fBodyBodyGyroJerkMag.std.." -0.759431691455357
5 "WALKING" "fBodyBodyGyroMag.mean.." -0.640863981892857
5 "WALKING" "fBodyBodyGyroMag.meanFreq.." -0.0564300293951786
5 "WALKING" "fBodyBodyGyroMag.std.." -0.646359691964286
5 "WALKING" "fBodyGyro.mean...X" -0.595225993982143
5 "WALKING" "fBodyGyro.mean...Y" -0.632499816839286
5 "WALKING" "fBodyGyro.mean...Z" -0.589763615482143
5 "WALKING" "fBodyGyro.meanFreq...X" -0.201548498698214
5 "WALKING" "fBodyGyro.meanFreq...Y" -0.202313922017857
5 "WALKING" "fBodyGyro.meanFreq...Z" -0.104389350178571
5 "WALKING" "fBodyGyro.std...X" -0.669194739464286
5 "WALKING" "fBodyGyro.std...Y" -0.602684142017857
5 "WALKING" "fBodyGyro.std...Z" -0.653702256746429
5 "WALKING" "tBodyAcc.mean...X" 0.269833226964286
5 "WALKING" "tBodyAcc.mean...Y" -0.0216732740107143
5 "WALKING" "tBodyAcc.mean...Z" -0.109203751178571
5 "WALKING" "tBodyAcc.std...X" -0.470382661321429
5 "WALKING" "tBodyAcc.std...Y" -0.4545125353125
5 "WALKING" "tBodyAcc.std...Z" -0.563192417430357
5 "WALKING" "tBodyAccJerk.mean...X" 0.0751142923571429
5 "WALKING" "tBodyAccJerk.mean...Y" 0.0163584987267857
5 "WALKING" "tBodyAccJerk.mean...Z" -0.0336884585042857
5 "WALKING" "tBodyAccJerk.std...X" -0.48853470325
5 "WALKING" "tBodyAccJerk.std...Y" -0.538036482624643
5 "WALKING" "tBodyAccJerk.std...Z" -0.726511680125
5 "WALKING" "tBodyAccJerkMag.mean.." -0.542829041838571
5 "WALKING" "tBodyAccJerkMag.std.." -0.507530789071429
5 "WALKING" "tBodyAccMag.mean.." -0.434825500041071
5 "WALKING" "tBodyAccMag.std.." -0.49411827175
5 "WALKING" "tBodyGyro.mean...X" -0.0401388288160714
5 "WALKING" "tBodyGyro.mean...Y" -0.0770300102625
5 "WALKING" "tBodyGyro.mean...Z" 0.0994297748508929
5 "WALKING" "tBodyGyro.std...X" -0.649384952142857
5 "WALKING" "tBodyGyro.std...Y" -0.610014851803571
5 "WALKING" "tBodyGyro.std...Z" -0.609922322392857
5 "WALKING" "tBodyGyroJerk.mean...X" -0.0716265695964286
5 "WALKING" "tBodyGyroJerk.mean...Y" -0.0563286106928571
5 "WALKING" "tBodyGyroJerk.mean...Z" -0.0610816700482143
5 "WALKING" "tBodyGyroJerk.std...X" -0.688554600178571
5 "WALKING" "tBodyGyroJerk.std...Y" -0.745493486642857
5 "WALKING" "tBodyGyroJerk.std...Z" -0.70079587
5 "WALKING" "tBodyGyroJerkMag.mean.." -0.719387545714286
5 "WALKING" "tBodyGyroJerkMag.std.." -0.734541096071429
5 "WALKING" "tBodyGyroMag.mean.." -0.516399043501786
5 "WALKING" "tBodyGyroMag.std.." -0.601568878214286
5 "WALKING" "tGravityAcc.mean...X" 0.657465440535714
5 "WALKING" "tGravityAcc.mean...Y" -0.00597080520178571
5 "WALKING" "tGravityAcc.mean...Z" 0.127264744433929
5 "WALKING" "tGravityAcc.std...X" -0.968300894821429
5 "WALKING" "tGravityAcc.std...Y" -0.958898229642857
5 "WALKING" "tGravityAcc.std...Z" -0.944699560357143
5 "WALKING" "tGravityAccMag.mean.." -0.434825500041071
5 "WALKING" "tGravityAccMag.std.." -0.49411827175
5 "WALKING_DOWNSTAIRS" "angle.tBodyAccJerkMean..gravityMean." -0.00575895659148936
5 "WALKING_DOWNSTAIRS" "angle.tBodyAccMean.gravity." 1.81454893616969e-05
5 "WALKING_DOWNSTAIRS" "angle.tBodyGyroJerkMean.gravityMean." -0.0205689690212766
5 "WALKING_DOWNSTAIRS" "angle.tBodyGyroMean.gravityMean." -0.071874016
5 "WALKING_DOWNSTAIRS" "angle.X.gravityMean." -0.520878404042553
5 "WALKING_DOWNSTAIRS" "angle.Y.gravityMean." -0.0307006293617021
5 "WALKING_DOWNSTAIRS" "angle.Z.gravityMean." -0.0115596344280851
5 "WALKING_DOWNSTAIRS" "fBodyAcc.mean...X" -0.588177719195745
5 "WALKING_DOWNSTAIRS" "fBodyAcc.mean...Y" -0.536037770244681
5 "WALKING_DOWNSTAIRS" "fBodyAcc.mean...Z" -0.706071765978723
5 "WALKING_DOWNSTAIRS" "fBodyAcc.meanFreq...X" -0.127571058680851
5 "WALKING_DOWNSTAIRS" "fBodyAcc.meanFreq...Y" 0.137236394655532
5 "WALKING_DOWNSTAIRS" "fBodyAcc.meanFreq...Z" 0.0708511820638298
5 "WALKING_DOWNSTAIRS" "fBodyAcc.std...X" -0.57037412787234
5 "WALKING_DOWNSTAIRS" "fBodyAcc.std...Y" -0.545651146829787
5 "WALKING_DOWNSTAIRS" "fBodyAcc.std...Z" -0.678462496255319
5 "WALKING_DOWNSTAIRS" "fBodyAccJemeanrk.energy...Y" -0.795910854723404
5 "WALKING_DOWNSTAIRS" "fBodyAccJerk.mean...X" -0.623732354893617
5 "WALKING_DOWNSTAIRS" "fBodyAccJerk.mean...Y" -0.618753261425532
5 "WALKING_DOWNSTAIRS" "fBodyAccJerk.mean...Z" -0.768161730638298
5 "WALKING_DOWNSTAIRS" "fBodyAccJerk.meanFreq...X" -0.0193190007957447
5 "WALKING_DOWNSTAIRS" "fBodyAccJerk.meanFreq...Y" -0.140256648695745
5 "WALKING_DOWNSTAIRS" "fBodyAccJerk.meanFreq...Z" -0.102482945702128
5 "WALKING_DOWNSTAIRS" "fBodyAccJerk.std...X" -0.619155041702128
5 "WALKING_DOWNSTAIRS" "fBodyAccJerk.std...Y" -0.590319290629787
5 "WALKING_DOWNSTAIRS" "fBodyAccJerk.std...Z" -0.80246595412766
5 "WALKING_DOWNSTAIRS" "fBodyAccMag.mean.." -0.55606845206383
5 "WALKING_DOWNSTAIRS" "fBodyAccMag.meanFreq.." 0.16736010282234
5 "WALKING_DOWNSTAIRS" "fBodyAccMag.std.." -0.624877003631915
5 "WALKING_DOWNSTAIRS" "fBodyBodyAccJerkMag.mean.." -0.593132041446809
5 "WALKING_DOWNSTAIRS" "fBodyBodyAccJerkMag.meanFreq.." 0.227836390425532
5 "WALKING_DOWNSTAIRS" "fBodyBodyAccJerkMag.std.." -0.616520938553191
5 "WALKING_DOWNSTAIRS" "fBodyBodyGyroJerkMag.mean.." -0.761464323685106
5 "WALKING_DOWNSTAIRS" "fBodyBodyGyroJerkMag.meanFreq.." 0.161814002957447
5 "WALKING_DOWNSTAIRS" "fBodyBodyGyroJerkMag.std.." -0.784578201914894
5 "WALKING_DOWNSTAIRS" "fBodyBodyGyroMag.mean.." -0.690684261170213
5 "WALKING_DOWNSTAIRS" "fBodyBodyGyroMag.meanFreq.." 0.0646177196272574
5 "WALKING_DOWNSTAIRS" "fBodyBodyGyroMag.std.." -0.722856161042553
5 "WALKING_DOWNSTAIRS" "fBodyGyro.mean...X" -0.67172417306383
5 "WALKING_DOWNSTAIRS" "fBodyGyro.mean...Y" -0.705343872765957
5 "WALKING_DOWNSTAIRS" "fBodyGyro.mean...Z" -0.666613095468085
5 "WALKING_DOWNSTAIRS" "fBodyGyro.meanFreq...X" -0.0754811513404255
5 "WALKING_DOWNSTAIRS" "fBodyGyro.meanFreq...Y" -0.0501465035638298
5 "WALKING_DOWNSTAIRS" "fBodyGyro.meanFreq...Z" 0.0924340790425532
5 "WALKING_DOWNSTAIRS" "fBodyGyro.std...X" -0.72266965587234
5 "WALKING_DOWNSTAIRS" "fBodyGyro.std...Y" -0.71068257106383
5 "WALKING_DOWNSTAIRS" "fBodyGyro.std...Z" -0.74164552787234
5 "WALKING_DOWNSTAIRS" "tBodyAcc.mean...X" 0.283105518595745
5 "WALKING_DOWNSTAIRS" "tBodyAcc.mean...Y" -0.0135978271829787
5 "WALKING_DOWNSTAIRS" "tBodyAcc.mean...Z" -0.0959066846744681
5 "WALKING_DOWNSTAIRS" "tBodyAcc.std...X" -0.574473295425532
5 "WALKING_DOWNSTAIRS" "tBodyAcc.std...Y" -0.521871744819149
5 "WALKING_DOWNSTAIRS" "tBodyAcc.std...Z" -0.669528943085106
5 "WALKING_DOWNSTAIRS" "tBodyAccJerk.mean...X" 0.100680344870213
5 "WALKING_DOWNSTAIRS" "tBodyAccJerk.mean...Y" -0.00424003450638298
5 "WALKING_DOWNSTAIRS" "tBodyAccJerk.mean...Z" -0.0365803059844681
5 "WALKING_DOWNSTAIRS" "tBodyAccJerk.std...X" -0.603943865725532
5 "WALKING_DOWNSTAIRS" "tBodyAccJerk.std...Y" -0.59152423793617
5 "WALKING_DOWNSTAIRS" "tBodyAccJerk.std...Z" -0.78615902787234
5 "WALKING_DOWNSTAIRS" "tBodyAccJerkMag.mean.." -0.634809285851064
5 "WALKING_DOWNSTAIRS" "tBodyAccJerkMag.std.." -0.601830979595745
5 "WALKING_DOWNSTAIRS" "tBodyAccMag.mean.." -0.542413595825532
5 "WALKING_DOWNSTAIRS" "tBodyAccMag.std.." -0.553899819489362
5 "WALKING_DOWNSTAIRS" "tBodyGyro.mean...X" -0.0145653954234043
5 "WALKING_DOWNSTAIRS" "tBodyGyro.mean...Y" -0.0870734475893617
5 "WALKING_DOWNSTAIRS" "tBodyGyro.mean...Z" 0.0907480318510638
5 "WALKING_DOWNSTAIRS" "tBodyGyro.std...X" -0.708210214978723
5 "WALKING_DOWNSTAIRS" "tBodyGyro.std...Y" -0.706135868297872
5 "WALKING_DOWNSTAIRS" "tBodyGyro.std...Z" -0.700640959574468
5 "WALKING_DOWNSTAIRS" "tBodyGyroJerk.mean...X" -0.113853874517021
5 "WALKING_DOWNSTAIRS" "tBodyGyroJerk.mean...Y" -0.0332302997212766
5 "WALKING_DOWNSTAIRS" "tBodyGyroJerk.mean...Z" -0.046735670912766
5 "WALKING_DOWNSTAIRS" "tBodyGyroJerk.std...X" -0.719574247595745
5 "WALKING_DOWNSTAIRS" "tBodyGyroJerk.std...Y" -0.761934184255319
5 "WALKING_DOWNSTAIRS" "tBodyGyroJerk.std...Z" -0.720739180061702
5 "WALKING_DOWNSTAIRS" "tBodyGyroJerkMag.mean.." -0.741360285404255
5 "WALKING_DOWNSTAIRS" "tBodyGyroJerkMag.std.." -0.764181052617021
5 "WALKING_DOWNSTAIRS" "tBodyGyroMag.mean.." -0.613153270361702
5 "WALKING_DOWNSTAIRS" "tBodyGyroMag.std.." -0.674657286170213
5 "WALKING_DOWNSTAIRS" "tGravityAcc.mean...X" 0.66623312
5 "WALKING_DOWNSTAIRS" "tGravityAcc.mean...Y" 0.0994470279925532
5 "WALKING_DOWNSTAIRS" "tGravityAcc.mean...Z" 0.0441250850523404
5 "WALKING_DOWNSTAIRS" "tGravityAcc.std...X" -0.971672909148936
5 "WALKING_DOWNSTAIRS" "tGravityAcc.std...Y" -0.957682199148936
5 "WALKING_DOWNSTAIRS" "tGravityAcc.std...Z" -0.933564219787234
5 "WALKING_DOWNSTAIRS" "tGravityAccMag.mean.." -0.542413595825532
5 "WALKING_DOWNSTAIRS" "tGravityAccMag.std.." -0.553899819489362
5 "WALKING_UPSTAIRS" "angle.tBodyAccJerkMean..gravityMean." 0.0328075038180851
5 "WALKING_UPSTAIRS" "angle.tBodyAccMean.gravity." 0.0157674537042553
5 "WALKING_UPSTAIRS" "angle.tBodyGyroJerkMean.gravityMean." -0.0243186460851064
5 "WALKING_UPSTAIRS" "angle.tBodyGyroMean.gravityMean." 0.201817536770213
5 "WALKING_UPSTAIRS" "angle.X.gravityMean." -0.739520691702128
5 "WALKING_UPSTAIRS" "angle.Y.gravityMean." 0.190068647234043
5 "WALKING_UPSTAIRS" "angle.Z.gravityMean." 0.040627648193617
5 "WALKING_UPSTAIRS" "fBodyAcc.mean...X" -0.464799557638298
5 "WALKING_UPSTAIRS" "fBodyAcc.mean...Y" -0.280472305797872
5 "WALKING_UPSTAIRS" "fBodyAcc.mean...Z" -0.489163737361702
5 "WALKING_UPSTAIRS" "fBodyAcc.meanFreq...X" -0.269203556957447
5 "WALKING_UPSTAIRS" "fBodyAcc.meanFreq...Y" -0.064351232687234
5 "WALKING_UPSTAIRS" "fBodyAcc.meanFreq...Z" 0.0908659795042553
5 "WALKING_UPSTAIRS" "fBodyAcc.std...X" -0.388751238613617
5 "WALKING_UPSTAIRS" "fBodyAcc.std...Y" -0.260557221808511
5 "WALKING_UPSTAIRS" "fBodyAcc.std...Z" -0.504340929957447
5 "WALKING_UPSTAIRS" "fBodyAccJemeanrk.energy...Y" -0.716688282553192
5 "WALKING_UPSTAIRS" "fBodyAccJerk.mean...X" -0.546717465530404
5 "WALKING_UPSTAIRS" "fBodyAccJerk.mean...Y" -0.449390522734043
5 "WALKING_UPSTAIRS" "fBodyAccJerk.mean...Z" -0.57857569187234
5 "WALKING_UPSTAIRS" "fBodyAccJerk.meanFreq...X" -0.172813687957447
5 "WALKING_UPSTAIRS" "fBodyAccJerk.meanFreq...Y" -0.367036186786808
5 "WALKING_UPSTAIRS" "fBodyAccJerk.meanFreq...Z" -0.189127994255319
5 "WALKING_UPSTAIRS" "fBodyAccJerk.std...X" -0.543002531608511
5 "WALKING_UPSTAIRS" "fBodyAccJerk.std...Y" -0.395276297914894
5 "WALKING_UPSTAIRS" "fBodyAccJerk.std...Z" -0.62609328406383
5 "WALKING_UPSTAIRS" "fBodyAccMag.mean.." -0.355330599334043
5 "WALKING_UPSTAIRS" "fBodyAccMag.meanFreq.." -0.0250768359574468
5 "WALKING_UPSTAIRS" "fBodyAccMag.std.." -0.440498527723404
5 "WALKING_UPSTAIRS" "fBodyBodyAccJerkMag.mean.." -0.444261267787234
5 "WALKING_UPSTAIRS" "fBodyBodyAccJerkMag.meanFreq.." 0.116912159978723
5 "WALKING_UPSTAIRS" "fBodyBodyAccJerkMag.std.." -0.417646803914894
5 "WALKING_UPSTAIRS" "fBodyBodyGyroJerkMag.mean.." -0.654730729148936
5 "WALKING_UPSTAIRS" "fBodyBodyGyroJerkMag.meanFreq.." 0.129002506570213
5 "WALKING_UPSTAIRS" "fBodyBodyGyroJerkMag.std.." -0.653082280404255
5 "WALKING_UPSTAIRS" "fBodyBodyGyroMag.mean.." -0.53564438493617
5 "WALKING_UPSTAIRS" "fBodyBodyGyroMag.meanFreq.." -0.0172970206510638
5 "WALKING_UPSTAIRS" "fBodyBodyGyroMag.std.." -0.563382147531915
5 "WALKING_UPSTAIRS" "fBodyGyro.mean...X" -0.488513490191489
5 "WALKING_UPSTAIRS" "fBodyGyro.mean...Y" -0.568395253319149
5 "WALKING_UPSTAIRS" "fBodyGyro.mean...Z" -0.464946020148936
5 "WALKING_UPSTAIRS" "fBodyGyro.meanFreq...X" -0.168631165210638
5 "WALKING_UPSTAIRS" "fBodyGyro.meanFreq...Y" -0.0592312104851064
5 "WALKING_UPSTAIRS" "fBodyGyro.meanFreq...Z" -0.113406940707872
5 "WALKING_UPSTAIRS" "fBodyGyro.std...X" -0.581817656702128
5 "WALKING_UPSTAIRS" "fBodyGyro.std...Y" -0.606927446404255
5 "WALKING_UPSTAIRS" "fBodyGyro.std...Z" -0.54697160087234
5 "WALKING_UPSTAIRS" "tBodyAcc.mean...X" 0.279514350638298
5 "WALKING_UPSTAIRS" "tBodyAcc.mean...Y" -0.0151006218904255
5 "WALKING_UPSTAIRS" "tBodyAcc.mean...Z" -0.109560995765957
5 "WALKING_UPSTAIRS" "tBodyAcc.std...X" -0.408533856234043
5 "WALKING_UPSTAIRS" "tBodyAcc.std...Y" -0.234880891368085
5 "WALKING_UPSTAIRS" "tBodyAcc.std...Z" -0.470967841297872
5 "WALKING_UPSTAIRS" "tBodyAccJerk.mean...X" 0.0954389884042553
5 "WALKING_UPSTAIRS" "tBodyAccJerk.mean...Y" 0.0110616167055319
5 "WALKING_UPSTAIRS" "tBodyAccJerk.mean...Z" -0.0177425319989787
5 "WALKING_UPSTAIRS" "tBodyAccJerk.std...X" -0.52401742236383
5 "WALKING_UPSTAIRS" "tBodyAccJerk.std...Y" -0.404165703719149
5 "WALKING_UPSTAIRS" "tBodyAccJerk.std...Z" -0.603130798553192
5 "WALKING_UPSTAIRS" "tBodyAccJerkMag.mean.." -0.50353273507234
5 "WALKING_UPSTAIRS" "tBodyAccJerkMag.std.." -0.430757145489362
5 "WALKING_UPSTAIRS" "tBodyAccMag.mean.." -0.351923201040426
5 "WALKING_UPSTAIRS" "tBodyAccMag.std.." -0.34432236106383
5 "WALKING_UPSTAIRS" "tBodyGyro.mean...X" -0.0582144460297872
5 "WALKING_UPSTAIRS" "tBodyGyro.mean...Y" -0.0468334818085106
5 "WALKING_UPSTAIRS" "tBodyGyro.mean...Z" 0.112618066657447
5 "WALKING_UPSTAIRS" "tBodyGyro.std...X" -0.557616662276596
5 "WALKING_UPSTAIRS" "tBodyGyro.std...Y" -0.589058932787234
5 "WALKING_UPSTAIRS" "tBodyGyro.std...Z" -0.490258685297872
5 "WALKING_UPSTAIRS" "tBodyGyroJerk.mean...X" -0.0790805423617021
5 "WALKING_UPSTAIRS" "tBodyGyroJerk.mean...Y" -0.0497355007021277
5 "WALKING_UPSTAIRS" "tBodyGyroJerk.mean...Z" -0.0548442590638298
5 "WALKING_UPSTAIRS" "tBodyGyroJerk.std...X" -0.621549777446809
5 "WALKING_UPSTAIRS" "tBodyGyroJerk.std...Y" -0.659249835914894
5 "WALKING_UPSTAIRS" "tBodyGyroJerk.std...Z" -0.598987893148936
5 "WALKING_UPSTAIRS" "tBodyGyroJerkMag.mean.." -0.648510601723404
5 "WALKING_UPSTAIRS" "tBodyGyroJerkMag.std.." -0.642905747319149
5 "WALKING_UPSTAIRS" "tBodyGyroMag.mean.." -0.447359675042553
5 "WALKING_UPSTAIRS" "tBodyGyroMag.std.." -0.499147831191489
5 "WALKING_UPSTAIRS" "tGravityAcc.mean...X" 0.892719722978723
5 "WALKING_UPSTAIRS" "tGravityAcc.mean...Y" -0.156357015297872
5 "WALKING_UPSTAIRS" "tGravityAcc.mean...Z" -0.0338047960489362
5 "WALKING_UPSTAIRS" "tGravityAcc.std...X" -0.969224541276596
5 "WALKING_UPSTAIRS" "tGravityAcc.std...Y" -0.938106623404255
5 "WALKING_UPSTAIRS" "tGravityAcc.std...Z" -0.950872353617021
5 "WALKING_UPSTAIRS" "tGravityAccMag.mean.." -0.351923201040426
5 "WALKING_UPSTAIRS" "tGravityAccMag.std.." -0.34432236106383
6 "LAYING" "angle.tBodyAccJerkMean..gravityMean." 0.0743363398947368
6 "LAYING" "angle.tBodyAccMean.gravity." -0.0161063183084211
6 "LAYING" "angle.tBodyGyroJerkMean.gravityMean." -0.0325320571508772
6 "LAYING" "angle.tBodyGyroMean.gravityMean." -0.0987763851842105
6 "LAYING" "angle.X.gravityMean." -0.487032281122807
6 "LAYING" "angle.Y.gravityMean." -0.00456962056140351
6 "LAYING" "angle.Z.gravityMean." -0.173259537764912
6 "LAYING" "fBodyAcc.mean...X" -0.68876248754386
6 "LAYING" "fBodyAcc.mean...Y" -0.62460830722807
6 "LAYING" "fBodyAcc.mean...Z" -0.741133458245614
6 "LAYING" "fBodyAcc.meanFreq...X" -0.249760400910526
6 "LAYING" "fBodyAcc.meanFreq...Y" 0.0458683372912281
6 "LAYING" "fBodyAcc.meanFreq...Z" 0.0646638872589298
6 "LAYING" "fBodyAcc.std...X" -0.649577390157895
6 "LAYING" "fBodyAcc.std...Y" -0.593373888975439
6 "LAYING" "fBodyAcc.std...Z" -0.697261396473684
6 "LAYING" "fBodyAccJemeanrk.energy...Y" -0.901743155614035
6 "LAYING" "fBodyAccJerk.mean...X" -0.742270938070175
6 "LAYING" "fBodyAccJerk.mean...Y" -0.726660934035088
6 "LAYING" "fBodyAccJerk.mean...Z" -0.800550259824561
6 "LAYING" "fBodyAccJerk.meanFreq...X" -0.0433253649649123
6 "LAYING" "fBodyAccJerk.meanFreq...Y" -0.197306605140351
6 "LAYING" "fBodyAccJerk.meanFreq...Z" -0.130401020097368
6 "LAYING" "fBodyAccJerk.std...X" -0.744166148421053
6 "LAYING" "fBodyAccJerk.std...Y" -0.711305898115789
6 "LAYING" "fBodyAccJerk.std...Z" -0.819997527368421
6 "LAYING" "fBodyAccMag.mean.." -0.668424775754386
6 "LAYING" "fBodyAccMag.meanFreq.." 0.10618320815614
6 "LAYING" "fBodyAccMag.std.." -0.700028798691228
6 "LAYING" "fBodyBodyAccJerkMag.mean.." -0.72195935754386
6 "LAYING" "fBodyBodyAccJerkMag.meanFreq.." 0.176298970177193
6 "LAYING" "fBodyBodyAccJerkMag.std.." -0.732992835807018
6 "LAYING" "fBodyBodyGyroJerkMag.mean.." -0.854043140526316
6 "LAYING" "fBodyBodyGyroJerkMag.meanFreq.." 0.137620206524561
6 "LAYING" "fBodyBodyGyroJerkMag.std.." -0.855999026491228
6 "LAYING" "fBodyBodyGyroMag.mean.." -0.768247011578947
6 "LAYING" "fBodyBodyGyroMag.meanFreq.." -0.0867424228768421
6 "LAYING" "fBodyBodyGyroMag.std.." -0.73923446745614
6 "LAYING" "fBodyGyro.mean...X" -0.706674165719298
6 "LAYING" "fBodyGyro.mean...Y" -0.808501161754386
6 "LAYING" "fBodyGyro.mean...Z" -0.715788114912281
6 "LAYING" "fBodyGyro.meanFreq...X" -0.104084553073684
6 "LAYING" "fBodyGyro.meanFreq...Y" -0.164773777201754
6 "LAYING" "fBodyGyro.meanFreq...Z" 0.00520956110526316
6 "LAYING" "fBodyGyro.std...X" -0.745184991403509
6 "LAYING" "fBodyGyro.std...Y" -0.767465264210526
6 "LAYING" "fBodyGyro.std...Z" -0.751891803508772
6 "LAYING" "tBodyAcc.mean...X" 0.270011204368421
6 "LAYING" "tBodyAcc.mean...Y" -0.0225774601491228
6 "LAYING" "tBodyAcc.mean...Z" -0.105337353578947
6 "LAYING" "tBodyAcc.std...X" -0.659703217578947
6 "LAYING" "tBodyAcc.std...Y" -0.586102968863158
6 "LAYING" "tBodyAcc.std...Z" -0.695276982982456
6 "LAYING" "tBodyAccJerk.mean...X" 0.062188579122807
6 "LAYING" "tBodyAccJerk.mean...Y" 0.0106004428210526
6 "LAYING" "tBodyAccJerk.mean...Z" -0.00334609536491228
6 "LAYING" "tBodyAccJerk.std...X" -0.731143359298246
6 "LAYING" "tBodyAccJerk.std...Y" -0.709812107438596
6 "LAYING" "tBodyAccJerk.std...Z" -0.811029454385965
6 "LAYING" "tBodyAccJerkMag.mean.." -0.734612778245614
6 "LAYING" "tBodyAccJerkMag.std.." -0.725664733157895
6 "LAYING" "tBodyAccMag.mean.." -0.62345172377193
6 "LAYING" "tBodyAccMag.std.." -0.653656474263158
6 "LAYING" "tBodyGyro.mean...X" 0.00455646522280702
6 "LAYING" "tBodyGyro.mean...Y" -0.100129450787719
6 "LAYING" "tBodyGyro.mean...Z" 0.110260949778947
6 "LAYING" "tBodyGyro.std...X" -0.73438433245614
6 "LAYING" "tBodyGyro.std...Y" -0.780027218421053
6 "LAYING" "tBodyGyro.std...Z" -0.72356854
6 "LAYING" "tBodyGyroJerk.mean...X" -0.0926773152105263
6 "LAYING" "tBodyGyroJerk.mean...Y" -0.0388239385877193
6 "LAYING" "tBodyGyroJerk.mean...Z" -0.0516524214964912
6 "LAYING" "tBodyGyroJerk.std...X" -0.767061747719298
6 "LAYING" "tBodyGyroJerk.std...Y" -0.873029054736842
6 "LAYING" "tBodyGyroJerk.std...Z" -0.797172105438597
6 "LAYING" "tBodyGyroJerkMag.mean.." -0.830745993859649
6 "LAYING" "tBodyGyroJerkMag.std.." -0.850277886491228
6 "LAYING" "tBodyGyroMag.mean.." -0.668344100824561
6 "LAYING" "tBodyGyroMag.std.." -0.721043937157895
6 "LAYING" "tGravityAcc.mean...X" 0.63859092245614
6 "LAYING" "tGravityAcc.mean...Y" 0.109108207298246
6 "LAYING" "tGravityAcc.mean...Z" 0.259085179875439
6 "LAYING" "tGravityAcc.std...X" -0.959904567192982
6 "LAYING" "tGravityAcc.std...Y" -0.963920324736842
6 "LAYING" "tGravityAcc.std...Z" -0.952904570526316
6 "LAYING" "tGravityAccMag.mean.." -0.62345172377193
6 "LAYING" "tGravityAccMag.std.." -0.653656474263158
6 "SITTING" "angle.tBodyAccJerkMean..gravityMean." -0.0592616479490909
6 "SITTING" "angle.tBodyAccMean.gravity." 0.0269504153727273
6 "SITTING" "angle.tBodyGyroJerkMean.gravityMean." -0.00734414067727273
6 "SITTING" "angle.tBodyGyroMean.gravityMean." -0.0409571234545455
6 "SITTING" "angle.X.gravityMean." -0.254700452181818
